T=2.30000e+00  B=0.00000e+00  ns=40000  E_exact=-1.34287e+00  M_exact=0.00000e+00
     E           M        
-1.38910e+00  3.67700e-01
-1.34940e+00  3.02900e-01
-1.34870e+00  3.12500e-01
-1.35350e+00  3.36650e-01
-1.35850e+00  3.32300e-01
-1.35690e+00  3.59550e-01
-1.35970e+00  3.89350e-01
-1.38480e+00  3.73300e-01
-1.35740e+00  3.47350e-01
-1.35820e+00  3.76950e-01
-1.36180e+00  3.64350e-01
-1.36750e+00  3.60150e-01
-1.38520e+00  3.51850e-01
-1.36930e+00  3.16850e-01
-1.37700e+00  3.04350e-01
-1.34270e+00  2.97350e-01
-1.36210e+00  2.88750e-01
-1.34670e+00  2.86300e-01
-1.37150e+00  3.00300e-01
-1.36800e+00  2.90950e-01
-1.36680e+00  2.71450e-01
-1.36780e+00  2.55150e-01
-1.36770e+00  2.14800e-01
-1.35140e+00  2.07600e-01
-1.36050e+00  1.54200e-01
-1.37420e+00  1.49550e-01
-1.35060e+00  1.27800e-01
-1.38920e+00  1.23900e-01
-1.37090e+00  1.40300e-01
-1.35950e+00  1.28950e-01
-1.34450e+00  1.19500e-01
-1.36860e+00  1.23550e-01
-1.37940e+00  1.24200e-01
-1.35870e+00  1.27750e-01
-1.36800e+00  1.16950e-01
-1.37570e+00  1.69750e-01
-1.37920e+00  1.44800e-01
-1.36580e+00  1.32450e-01
-1.38180e+00  1.53700e-01
-1.37900e+00  1.45750e-01
-1.34660e+00  1.47250e-01
-1.36000e+00  1.49150e-01
-1.37080e+00  1.33000e-01
-1.37100e+00  1.31900e-01
-1.36330e+00  1.27600e-01
-1.37330e+00  1.37250e-01
-1.40690e+00  1.80600e-01
-1.36270e+00  1.68200e-01
-1.35640e+00  1.90550e-01
-1.34430e+00  2.17500e-01
-1.35450e+00  2.07550e-01
-1.36050e+00  1.94850e-01
-1.33970e+00  2.11200e-01
-1.36860e+00  2.15350e-01
-1.36120e+00  2.19400e-01
-1.36110e+00  2.13550e-01
-1.34260e+00  2.16300e-01
-1.35140e+00  2.37750e-01
-1.34500e+00  2.54050e-01
-1.33910e+00  2.33850e-01
-1.34170e+00  2.05150e-01
-1.35470e+00  2.48350e-01
-1.36440e+00  3.11300e-01
-1.37820e+00  3.24150e-01
-1.35950e+00  2.93950e-01
-1.36440e+00  2.74950e-01
-1.37090e+00  2.58700e-01
-1.38190e+00  2.93550e-01
-1.37200e+00  3.31200e-01
-1.36750e+00  3.39100e-01
-1.36650e+00  3.16500e-01
-1.37590e+00  2.96450e-01
-1.37920e+00  3.00550e-01
-1.37850e+00  3.04600e-01
-1.37300e+00  3.09700e-01
-1.38780e+00  2.98200e-01
-1.37900e+00  2.90150e-01
-1.35270e+00  2.80150e-01
-1.35480e+00  2.50650e-01
-1.36770e+00  2.29450e-01
-1.33370e+00  2.16400e-01
-1.34960e+00  1.91950e-01
-1.38120e+00  1.89600e-01
-1.38770e+00  2.06050e-01
-1.35900e+00  2.04000e-01
-1.38670e+00  1.85200e-01
-1.34910e+00  1.78300e-01
-1.36900e+00  1.70000e-01
-1.35370e+00  1.92600e-01
-1.35040e+00  2.00400e-01
-1.34580e+00  2.20850e-01
-1.37100e+00  2.30650e-01
-1.38180e+00  2.57000e-01
-1.38190e+00  2.57300e-01
-1.36650e+00  2.63050e-01
-1.36620e+00  2.97150e-01
-1.36460e+00  3.31600e-01
-1.37010e+00  3.59400e-01
-1.36010e+00  4.03200e-01
-1.38030e+00  3.68450e-01
-1.38000e+00  3.97050e-01
-1.36450e+00  4.04650e-01
-1.38730e+00  4.08350e-01
-1.40190e+00  4.15150e-01
-1.39780e+00  4.16800e-01
-1.39490e+00  4.42300e-01
-1.39320e+00  4.19400e-01
-1.37410e+00  3.98050e-01
-1.36850e+00  4.06400e-01
-1.37290e+00  4.03100e-01
-1.37870e+00  3.94350e-01
-1.38500e+00  4.06450e-01
-1.38770e+00  4.16300e-01
-1.39630e+00  4.44300e-01
-1.39850e+00  4.05750e-01
-1.37440e+00  3.62650e-01
-1.37530e+00  3.34700e-01
-1.41040e+00  3.97250e-01
-1.38360e+00  4.11050e-01
-1.39470e+00  4.40150e-01
-1.37840e+00  4.18300e-01
-1.37960e+00  3.79250e-01
-1.38680e+00  3.48950e-01
-1.36070e+00  3.57700e-01
-1.37030e+00  3.73900e-01
-1.39310e+00  4.03700e-01
-1.39350e+00  4.04000e-01
-1.37950e+00  3.83950e-01
-1.37530e+00  3.93700e-01
-1.36430e+00  3.50300e-01
-1.36960e+00  3.70400e-01
-1.39310e+00  3.87900e-01
-1.35430e+00  3.59200e-01
-1.38420e+00  4.06650e-01
-1.40850e+00  3.88000e-01
-1.40530e+00  3.98400e-01
-1.37050e+00  3.70650e-01
-1.35740e+00  3.57750e-01
-1.37530e+00  3.71950e-01
-1.37080e+00  3.60050e-01
-1.36770e+00  3.66800e-01
-1.36450e+00  3.95500e-01
-1.40180e+00  4.00200e-01
-1.37820e+00  3.86600e-01
-1.38110e+00  3.98850e-01
-1.38000e+00  4.27350e-01
-1.38400e+00  4.14150e-01
-1.39550e+00  4.47250e-01
-1.37250e+00  3.92100e-01
-1.38900e+00  3.89650e-01
-1.36340e+00  3.68350e-01
-1.37750e+00  3.75500e-01
-1.35350e+00  3.74650e-01
-1.37110e+00  4.06850e-01
-1.40390e+00  4.27900e-01
-1.40530e+00  4.34050e-01
-1.38780e+00  4.28350e-01
-1.40440e+00  4.35600e-01
-1.40780e+00  4.40400e-01
-1.38180e+00  4.41250e-01
-1.38530e+00  4.45850e-01
-1.39130e+00  4.31800e-01
-1.35340e+00  4.03900e-01
-1.37190e+00  4.28250e-01
-1.38930e+00  4.39200e-01
-1.35420e+00  4.49550e-01
-1.36030e+00  4.38650e-01
-1.38370e+00  4.68100e-01
-1.36410e+00  4.39000e-01
-1.37580e+00  4.43100e-01
-1.36450e+00  3.81750e-01
-1.36490e+00  3.86700e-01
-1.36980e+00  3.79550e-01
-1.34070e+00  3.56500e-01
-1.38680e+00  3.56400e-01
-1.39980e+00  3.87700e-01
-1.41310e+00  4.16450e-01
-1.38630e+00  3.85850e-01
-1.36060e+00  3.69000e-01
-1.37580e+00  3.61950e-01
-1.38260e+00  3.55650e-01
-1.37580e+00  3.51150e-01
-1.37880e+00  3.97550e-01
-1.37030e+00  3.70650e-01
-1.36670e+00  3.72750e-01
-1.36070e+00  3.87250e-01
-1.38200e+00  4.06950e-01
-1.39380e+00  4.21900e-01
-1.37380e+00  4.23350e-01
-1.36690e+00  4.40650e-01
-1.37050e+00  4.44250e-01
-1.36730e+00  4.52750e-01
-1.35820e+00  4.30200e-01
-1.37640e+00  4.26500e-01
-1.38630e+00  4.22600e-01
